NORAD_CAT_ID_1,OBJECT_NAME_1,NORAD_CAT_ID_2,OBJECT_NAME_2,CONJUCTION_COUNT
53846,"STARLINK-4746 [+]",57191,"POLYTECH-UNIVERSE 3 (RS46S) [+]",1
48212,"ONEWEB-0179 [+]",40113,"CZ-4C DEB [-]",1
56354,"STARLINK-5877 [+]",27255,"PSLV DEB [-]",1
46506,"NETSAT-1 [+]",8757,"SL-8 DEB [-]",1
57078,"STARLINK-6246 [+]",39432,"ICUBE-1 [-]",1
45677,"STARLINK-1392 [+]",40033,"FLOCK 1C-11 [-]",1
49071,"TIANHUI 2-02A [+]",56691,"STARLINK-30087 [P]",1
57124,"STARLINK-6146 [+]",36800,"PSLV R/B [-]",1
28366,"APRIZESAT 2 [+]",42306,"DMSP 5D-2 F13 DEB [-]",1
43946,"JILIN-1 10 [+]",46326,"STARLINK-1654 [+]",1
49452,"STARLINK-3150 [+]",39928,"PEGASUS DEB [-]",1
52444,"JILIN-1 GAOFEN 3D27 [+]",37449,"FENGYUN 1C DEB [-]",1
44703,"GAOFEN-7 [+]",47517,"ASTROCAST-0105 [+]",1
48989,"ONEWEB-0271 [+]",39411,"CZ-4C R/B [-]",1
49264,"CUPID [+]",57734,"STARLINK-30365 [+]",1
49399,"Z-SAT [+]",52468,"STARLINK-3864 [+]",1
51956,"STARLINK-3700 [+]",58149,"SL-4 R/B [-]",1
53667,"STARLINK-4406 [+]",33314,"RAPIDEYE 1 [-]",1
53259,"STARLINK-4140 [+]",57167,"STRATOSAT-TK 1 (RS52S) [+]",1
33409,"SHIJIAN-6 03B (SJ-6 03B) [+]",55657,"STARLINK-5328 [+]",1
41898,"TANSAT [+]",34611,"COSMOS 2251 DEB [-]",1
44389,"ICEYE-X5 [+]",54824,"STARLINK-4643 [+]",1
46782,"STARLINK-1835 [+]",32470,"CBERS 1 DEB [-]",1
48487,"STARLINK-2494 [+]",39433,"HUMSAT-D [-]",1
55141,"ONEWEB-0533 [+]",3214,"SCOUT A DEB [-]",1
54102,"STARLINK-5179 [+]",19573,"COSMOS 1975 [?]",1
55945,"STARLINK-5925 [+]",35269,"CZ-4B DEB [-]",1
57245,"STARLINK-5587 [+]",26214,"CZ-4B DEB [-]",1
55159,"ONEWEB-0618 [+]",40500,"DMSP 5D-2 F13 DEB [-]",1
43152,"ASNARO-2 [+]",53387,"OBJECT D [-]",1
44207,"TIANHUI 2-01A [+]",57928,"STARLINK-30448 [+]",1
44350,"FORMOSAT 7-4 [+]",47951,"CUBESX-SIRIUS-HSE [+]",1
48378,"STARLINK-2526 [+]",57187,"SVYATOBOR 1 (RS60S) [+]",1
53056,"STARLINK-4314 [+]",27218,"PSLV DEB [-]",1
53926,"STARLINK-5014 [+]",57323,"OBJECT AX [-]",1
55676,"STARLINK-5300 [+]",27141,"PSLV DEB [-]",1
42955,"IRIDIUM 133 [+]",10820,"OPS 6182 (DMSP 5D-1 F3) [-]",1
43461,"GAOFEN-5 01 [+]",1964,"TITAN 3C TRANSTAGE DEB [-]",1
53226,"STARLINK-4359 [+]",44316,"WT 1B [?]",1
46146,"STARLINK-1608 [+]",18958,"COSMOS 1933 [?]",1
49387,"SDGSAT 1 [+]",56991,"SPEI SATELLES [+]",1
51066,"FLOCK 4X-14 [+]",56211,"INSPIRE-SAT 7 [+]",1
45739,"STARLINK-1475 [+]",40036,"FLOCK 1C-6 [-]",1
50804,"STARLINK-3323 [+]",43673,"H-2A DEB [-]",1
53449,"DONGPO 05 [+]",57964,"STARLINK-30396 [+]",1
43886,"LEMUR-2-ZO [+]",45079,"STARLINK-1149 [+]",1
39151,"NEE-01 PEGASO [P]",39417,"ZACUBE-1 (TSHEPISOSAT) [+]",1
58095,"STARLINK-30570 [+]",49789,"COSMOS 1408 DEB [-]",1
24920,"FORTE [+]",6788,"THOR BURNER 2 R/B [-]",1
42845,"LEMUR-2-ZACHARY [+]",57146,"STARLINK-5791 [+]",1
43250,"IRIDIUM 149 [+]",39666,"COSMOS 1867 COOLANT [-]",1
51753,"STARLINK-3507 [+]",5091,"COSMOS 397 DEB [-]",1
53228,"STARLINK-4365 [+]",44316,"WT 1B [?]",1
49122,"GAOFEN-5 02 [+]",25635,"ORSTED [-]",1
50179,"STARLINK-3283 [+]",57010,"OBJECT G [+]",1
52279,"STARLINK-3686 [P]",51225,"COSMOS 1408 DEB [-]",1
57008,"OBJECT E [+]",57378,"STARLINK-6364 [+]",1
39091,"BRITE-AUSTRIA [+]",805,"SCOUT X-4 DEB [-]",1
46121,"STARLINK-1602 [+]",32787,"COMPASS-1 [-]",1
52673,"STARLINK-3976 [+]",47211,"RESURS O1 DEB [-]",1
53773,"STARLINK-4718 [+]",57206,"OBJECT AS [+]",1
46570,"STARLINK-1748 [P]",15889,"COSMOS 1666 [?]",1
53892,"STARLINK-5046 [+]",57326,"OBJECT BA [-]",1
46037,"STARLINK-1565 [+]",12904,"SL-3 R/B [-]",1
53749,"STARLINK-4680 [+]",42830,"OBJECT F [-]",1
49140,"STARLINK-3118 [+]",43427,"NUSAT 1 DEB [-]",1
54771,"STARLINK-5451 [+]",28851,"PSLV DEB [-]",1
54785,"STARLINK-5440 [+]",9704,"SL-8 DEB [-]",1
55176,"ONEWEB-0715 [+]",26119,"CZ-4B DEB [-]",1
44519,"XIAOXIANG 1-07 [+]",57814,"STARLINK-30413 [+]",1
50165,"STARLINK-3298 [+]",27255,"PSLV DEB [-]",1
55052,"SKYKRAFT-1D [+]",44862,"PSLV R/B [-]",1
41183,"ORBCOMM FM118 [+]",1915,"TITAN 3C TRANSTAGE DEB [-]",1
42759,"ZHUHAI-1 02 (CAS-4B) [+]",43476,"GRACE-FO 1 [+]",1
53861,"STARLINK-4781 [+]",42830,"OBJECT F [-]",1
49399,"Z-SAT [+]",53661,"STARLINK-4472 [+]",1
52155,"OBJECT C [+]",55663,"STARLINK-5473 [+]",1
53454,"YUNYAO-1 06 [+]",57986,"YAOGAN-39 03A [+]",1
42825,"KANOPUS-V-IK [+]",46455,"JILIN-1 GAOFEN 3C [+]",1
43808,"POLAR SCOUT YUKON [+]",53674,"STARLINK-4620 [+]",1
43886,"LEMUR-2-ZO [+]",46534,"STARLINK-1659 [+]",1
49008,"FENGYUN 3E [+]",22220,"SL-16 R/B [-]",1
22825,"EYESAT A (AO-27) [P]",30103,"FENGYUN 1C DEB [-]",1
40059,"OCO 2 [+]",39848,"SL-16 DEB [-]",1
43883,"LEMUR-2-TINYKEV [+]",57023,"OBJECT V [+]",1
46147,"STARLINK-1611 [+]",26416,"CZ-4B DEB [-]",1
52414,"SPACEBEE-152 [+]",53379,"OBJECT K [+]",1
28370,"SAUDICOMSAT 2 [+]",34297,"COSMOS 2251 DEB [-]",1
43156,"ZHOU ENLAI [+]",13067,"COSMOS 1340 [?]",1
43188,"S-NET A [+]",57893,"STARLINK-30473 [+]",1
53029,"STARLINK-4143 [+]",13068,"SL-3 R/B [-]",1
55616,"STARLINK-5710 [+]",54413,"CZ-6A DEB [-]",1
45394,"STARLINK-1292 [+]",30694,"FENGYUN 1C DEB [-]",1
53592,"STARLINK-4672 [+]",56753,"TROPICS-03 [+]",1
46070,"STARLINK-1536 [+]",34397,"COSMOS 2251 DEB [-]",1
48467,"STARLINK-2659 [+]",39928,"PEGASUS DEB [-]",1
49163,"STARLINK-3088 [+]",34292,"COSMOS 2251 DEB [-]",1
53857,"STARLINK-4809 [+]",57326,"OBJECT BA [-]",1
36799,"TISAT 1 [+]",14805,"SL-8 DEB [-]",1
53660,"STARLINK-4473 [+]",39432,"ICUBE-1 [-]",1
43570,"IRIDIUM 166 [+]",20972,"CZ-4 DEB [-]",1
49433,"STARLINK-3079 [+]",27673,"ARIANE 44L DEB [-]",1
29252,"GENESIS 1 [+]",56852,"OBJECT G [+]",1
55441,"ION SCV-009 [+]",58168,"STARLINK-30812 [+]",1
52447,"JILIN-1 GAOFEN 3D30 [+]",27371,"PEGASUS R/B [-]",1
36596,"SJ-12 [+]",55633,"STARLINK-5498 [+]",1
39451,"SWARM B [+]",54251,"JILIN-1 GAOFEN 03D08 [+]",1
54080,"STARLINK-5160 [+]",45888,"FREGAT DEB [-]",1
56415,"STARLINK-6268 [+]",35905,"COSMOS 2251 DEB [-]",1
41855,"PROMETHEUS 2-3 [+]",48554,"STARLINK-2139 [+]",1
56296,"STARLINK-30089 [P]",57206,"OBJECT AS [+]",1
42986,"COSMOS 2523 [+]",57348,"STARLINK-6372 [+]",1
46504,"NETSAT-4 [+]",47376,"STARLINK-2096 [+]",1
52336,"STARLINK-3823 [+]",57017,"OBJECT P [+]",1
56207,"PLEIADES YEARLING [+]",10261,"DELTA 1 DEB [-]",1
51116,"STARLINK-3243 [+]",31305,"PEGASUS R/B [-]",1
43764,"POLAR SCOUT KODIAK [+]",53721,"STARLINK-4707 [+]",1
44781,"NINGXIA-1 3 [+]",20791,"CZ-4 R/B [-]",1
47369,"STARLINK-2085 [+]",30095,"FENGYUN 1C DEB [-]",1
52465,"STARLINK-3863 [+]",52794,"CZ-2C R/B [-]",1
44310,"BUFENG 1A [+]",57616,"STARLINK-30075 [+]",1
50822,"STARLINK-3343 [+]",56754,"TROPICS-07 [+]",1
43185,"LEMUR-2-THENICKMOLO [+]",26740,"PEGASUS DEB [-]",1
49962,"SHIJIAN-6 05B (SJ-6 05B) [+]",32350,"FENGYUN 1C DEB [-]",1
34839,"YAOGAN 6 [+]",47296,"YUANGUANG [+]",1
56342,"STARLINK-5955 [+]",31876,"CBERS 1 DEB [-]",1
43662,"CFOSAT [+]",47941,"WILDTRACKCUBE-SIMBA [+]",1
57974,"STARLINK-30489 [+]",50621,"COSMOS 1408 DEB [-]",1
42776,"URSA MAIOR [+]",51095,"TECHEDSAT 13 [+]",1
44917,"STARLINK-1098 [+]",39271,"CUSAT 2 & FALCON 9 R/B [-]",1
49212,"ONEWEB-0346 [+]",2700,"DELTA 1 DEB [-]",1
53534,"STARLINK-4488 [+]",57034,"OBJECT AG [+]",1
43784,"SNUGLITE [+]",53075,"STARLINK-4348 [+]",1
52274,"STARLINK-3790 [+]",89389,"UNKNOWN [-]",1
29506,"SHIJIAN-6 02B (SJ-6 02B) [+]",318,"THOR ABLESTAR DEB [-]",1
47827,"STARLINK-2413 [+]",43406,"CZ-2D DEB [-]",1
57468,"STARLINK-30039 [+]",26416,"CZ-4B DEB [-]",1
40015,"HODOYOSHI-3 [+]",2799,"TITAN 3C TRANSTAGE DEB [-]",1
41599,"CARTOSAT-2C [+]",44923,"STARLINK-1106 [+]",1
49213,"ONEWEB-0348 [+]",33661,"FENGYUN 1C DEB [-]",1
52623,"STARLINK-3986 [+]",34746,"COSMOS 2251 DEB [-]",1
52738,"PLANETUM1 [+]",55091,"SPACEBEE-164 [+]",1
47973,"M2-B [+]",46811,"CZ-2C R/B [-]",1
36985,"TIANHUI 1 [+]",47540,"FLOCK 4S-20 [+]",1
47503,"KEPLER-11 (DANEEL) [+]",25281,"PEGASUS R/B [-]",1
55009,"STAR VIBE [+]",33854,"IRIDIUM 33 DEB [-]",1
57292,"STARLINK-30210 [+]",5010,"COSMOS 397 DEB [-]",1
48141,"STARLINK-2484 [+]",35223,"FENGYUN 1C DEB [-]",1
52111,"STARLINK-3708 [+]",23608,"ARIANE 40+3 R/B [-]",1
52337,"STARLINK-3797 [+]",57034,"OBJECT AG [+]",1
55335,"STARLINK-5660 [+]",40035,"FLOCK 1C-9 [-]",1
39731,"KAZEOSAT 1 [+]",48730,"NOAA 17 DEB [-]",1
49262,"CS2 [+]",57120,"STARLINK-6147 [+]",1
51045,"FLOCK 4X-28 [+]",40221,"COSMOS 2251 DEB [-]",1
51852,"STARLINK-3542 [+]",57011,"OBJECT H [+]",1
27844,"CUTE-1 (CO-55) [+]",38709,"EXACTVIEW-1 (ADS-1B) [+]",1
44764,"STARLINK-1059 [P]",44576,"SL-16 DEB [-]",1
49137,"STARLINK-3055 [+]",42833,"OBJECT J [-]",1
46507,"NETSAT-2 [+]",52371,"STARLINK-3798 [+]",1
47940,"DMSAT-1 [+]",52392,"JILIN-1 GAOFEN 3D07 [+]",1
46741,"STARLINK-1865 [+]",26284,"CZ-4B DEB [-]",1
49424,"STARLINK-3135 [+]",56753,"TROPICS-03 [+]",1
52575,"STARLINK-3920 [+]",34746,"COSMOS 2251 DEB [-]",1
55269,"STARLINK-5277 [+]",35227,"FENGYUN 1C DEB [-]",1
56986,"AYRIS-2 [+]",14147,"COSMOS 1470 [?]",1
36795,"CARTOSAT-2B [+]",41092,"NOAA 16 DEB [-]",1
41603,"LAPAN-A3 [+]",54372,"YAOGAN-36 03A [+]",1
46692,"STARLINK-1791 [+]",3584,"COSMOS 249 DEB [-]",1
47944,"ELSA-D [+]",55040,"FLOCK 4Y-16 [+]",1
39731,"KAZEOSAT 1 [+]",4193,"THORAD AGENA D DEB [-]",1
46267,"TYVAK-0172 [+]",56780,"STARLINK-5963 [+]",1
43817,"SPACEBEE-5 [+]",44392,"VDNH-80 [+]",1
45140,"ONEWEB-0028 [+]",20129,"SL-14 DEB [-]",1
47871,"STARLINK-2327 [+]",53815,"STRIX-1 [+]",1
56310,"TELEOS-2 [+]",56476,"STARLINK-5545 [+]",1
40310,"YAOGAN 24 [+]",34968,"COSMOS 2251 DEB [-]",1
43194,"ZHANGHENG 1 (CSES) [+]",43103,"CZ-2D DEB [-]",1
47231,"GAOFEN-14 [+]",47943,"OBJECT M [-]",1
51006,"FLOCK 4X-3 [+]",42994,"MINOTAUR-C R/B [-]",1
55068,"FLOCK 4Y-15 [+]",43891,"OBJECT R [-]",1
38768,"AEROCUBE 4.5B [+]",50148,"MINOTAUR 4 DEB [-]",1
51755,"STARLINK-3460 [+]",55051,"ION SCV-008 [+]",1
57221,"STARLINK-5875 [+]",44641,"COSMOS 2535 DEB [-]",1
51812,"STARLINK-3610 [+]",57582,"OBJECT C [+]",1
55931,"STARLINK-5897 [+]",57386,"STARLING 4 [+]",1
39440,"CUBEBUG-2 (LO-74) [+]",54419,"CZ-6A DEB [-]",1
48019,"STARLINK-2285 [+]",10544,"SS 2 [?]",1
52771,"OMNI-L2 [+]",39319,"PEGASUS DEB [-]",1
39150,"GAOFEN-1 [+]",6180,"SCOUT B-1 R/B [-]",1
43643,"YAOGAN-32 B [+]",14801,"SL-8 DEB [-]",1
47299,"TIANQI-8 [+]",50351,"COSMOS 1408 DEB [-]",1
56024,"STARLINK-5772 [+]",38828,"FENGYUN 1C DEB [-]",1
57820,"STARLINK-30409 [+]",40243,"PEGASUS DEB [-]",1
43184,"LEMUR-2-KADI [+]",53994,"STARLINK-5125 [+]",1
45102,"STARLINK-1195 [+]",47453,"LEMUR-2-SAOIRSEDH5GUO [+]",1
55148,"ONEWEB-0569 [+]",31165,"FENGYUN 1C DEB [-]",1
57227,"STARLINK-5996 [+]",6396,"SL-8 DEB [-]",1
54824,"STARLINK-4643 [+]",57805,"H-2A DEB [-]",1
54001,"STARLINK-5105 [+]",57191,"POLYTECH-UNIVERSE 3 (RS46S) [+]",1
24920,"FORTE [+]",57833,"YAOGAN-40 01C [+]",1
36088,"SJ-11-01 [+]",39104,"ARIANE 1 DEB [-]",1
45727,"M2 PATHFINDER [+]",49178,"STARLINK-3086 [+]",1
38038,"ZIYUAN 1-02C (ZY 1-02C) [+]",36879,"METEOR 2-7 DEB [-]",1
45686,"STARLINK-1404 [+]",33599,"FENGYUN 1C DEB [-]",1
52275,"STARLINK-3784 [+]",57010,"OBJECT G [+]",1
37930,"CHUANGXIN 1-03 (CX-1-03) [+]",4164,"THORAD AGENA D DEB [-]",1
57176,"SITRO-AIS 5 (KATYS) [+]",57977,"STARLINK-30509 [+]",1
43819,"EXCITE [+]",24973,"PEGASUS DEB [-]",1
53532,"STARLINK-4483 [+]",56743,"NEXTSAT-2 [+]",1
55068,"FLOCK 4Y-15 [+]",47939,"OBJECT H [-]",1
57463,"STARLINK-30091 [+]",39450,"SL-24 DEB [-]",1
48864,"TIANQI-14 [+]",55963,"STARLINK-5924 [+]",1
45394,"STARLINK-1292 [+]",53817,"ELECTRON KICK STAGE R/B [-]",1
45721,"HAIYANG-1D [+]",30895,"FENGYUN 1C DEB [-]",1
51106,"STARLINK-3176 [+]",31305,"PEGASUS R/B [-]",1
53663,"STARLINK-4457 [+]",24227,"PEGASUS DEB [-]",1
57909,"STARLINK-30463 [+]",32464,"FENGYUN 1C DEB [-]",1
28220,"SHIYAN 1 (SY-1) [+]",51815,"STARLINK-3604 [+]",1
39019,"PLEIADES 1B [+]",23250,"DMSP 5D-2 F12 DEB [-]",1
43946,"JILIN-1 10 [+]",47840,"STARLINK-2432 [+]",1
52120,"STARLINK-3534 [+]",37084,"COSMOS 2251 DEB [-]",1
55910,"CAPELLA-9-WHITNEY [+]",55947,"STARLINK-5851 [+]",1
35682,"DUBAISAT-1 [+]",36002,"COSMOS 2251 DEB [-]",1
55634,"STARLINK-5500 [+]",31222,"FENGYUN 1C DEB [-]",1
40071,"DX1 [+]",10095,"COSMOS 921 [?]",1
43762,"STPSAT-5 [+]",43810,"OBJECT BE [-]",1
45583,"STARLINK-1340 [+]",8757,"SL-8 DEB [-]",1
47302,"YAOGAN-33 [+]",47212,"COSMOS 2506 DEB [-]",1
51998,"STARLINK-3618 [+]",43264,"CZ-4C R/B [-]",1
52858,"STARLINK-4198 [+]",49398,"OBJECT D [-]",1
54670,"ONEWEB-0606 [+]",12696,"COSMOS 1275 DEB [-]",1
55134,"OBJECT B [+]",56221,"IRIS-C [+]",1
56516,"STARLINK-5342 [+]",30338,"FENGYUN 1C DEB [-]",1
28369,"SAUDICOMSAT 1 [+]",33936,"COSMOS 2251 DEB [-]",1
57228,"STARLINK-6230 [+]",312,"DELTA 1 DEB [-]",1
49152,"STARLINK-3081 [+]",24893,"SL-3 DEB [-]",1
56168,"CHECKMATE 1 [+]",42159,"COSMOS 1275 DEB [-]",1
55405,"STARLINK-5623 [+]",35341,"PSLV DEB [-]",1
56701,"STARLINK-30125 [+]",33878,"IRIDIUM 33 DEB [-]",1
43251,"IRIDIUM 157 [+]",36827,"PRISMA (TANGO) [?]",1
53207,"STARLINK-4413 [+]",36597,"CZ-2D R/B [-]",1
42841,"LEMUR-2-PETERG [+]",57655,"CZ-4C R/B [-]",1
43769,"FLOCK 3S-1 [+]",46783,"STARLINK-1851 [+]",1
45396,"STARLINK-1303 [+]",46481,"CZ-4B R/B [-]",1
54700,"SHIYAN 20B (SY-20B) [+]",56247,"CZ-6A DEB [-]",1
42829,"TECHNOSAT [+]",49134,"STARLINK-3078 [+]",1
36596,"SJ-12 [+]",55342,"STARLINK-5657 [+]",1
46506,"NETSAT-1 [+]",47171,"STARLINK-1888 [+]",1
57490,"FENGYUN 3F [+]",54482,"CZ-6A DEB [-]",1
55332,"STARLINK-5491 [+]",24091,"PEGASUS DEB [-]",1
57009,"OBJECT F [+]",57399,"TIANMU-1 07 [+]",1
43011,"HEAD-1 [+]",35434,"COSMOS 2251 DEB [-]",1
32264,"GLOBALSTAR M070 [+]",18789,"COSMOS 1910 [?]",1
53169,"STARLINK-4117 [+]",43789,"IRVINE02 [-]",1
55021,"FLOCK 4Y-32 [+]",55071,"FLOCK 4Y-8 [+]",1
57197,"A-SEANSAT-PG1 [+]",57308,"STARLINK-30194 [+]",1
43816,"SPACEBEE-7 [+]",48122,"STARLINK-2463 [+]",1
47539,"FLOCK 4S-24 [+]",36913,"METEOR 2-5 DEB [-]",1
45407,"STARLINK-1275 [+]",5155,"COSMOS 397 DEB [-]",1
51041,"FLOCK 4X-31 [+]",56732,"OBJECT B [-]",1
55944,"STARLINK-5926 [+]",3750,"SCOUT X-4 DEB [-]",1
43884,"LEMUR-2-REMY-COLTON [+]",52993,"STARLINK-4264 [+]",1
44925,"STARLINK-1112 [+]",57180,"MONITOR-3 (RS58S) [+]",1
52752,"NUSAT-31 (RUBY PAYNE-S) [+]",55085,"KSF3-D [+]",1
54072,"STARLINK-5144 [+]",41339,"CHUBUSAT-3 [-]",1
39624,"SJ-11-06 [+]",24594,"PEGASUS DEB [-]",1
54198,"STARLINK-5246 [+]",57582,"OBJECT C [+]",1
55171,"ONEWEB-0631 [+]",30205,"FENGYUN 1C DEB [-]",1
56039,"STARLINK-5795 [+]",35146,"FENGYUN 1C DEB [-]",1
57071,"STARLINK-5834 [+]",57203,"UTMN 2 (RS27S) [+]",1
33321,"HUANJING 1B (HJ-1B) [+]",15495,"SL-14 R/B [-]",1
44358,"FORMOSAT 7-5 [+]",57486,"GALASSIA-2 [+]",1
44954,"STARLINK-1066 [+]",32787,"COMPASS-1 [-]",1
47641,"STARLINK-2019 [+]",57202,"CSTP 1.1 (STC 1.1) [+]",1
51020,"FLOCK 4X-16 [+]",4922,"COSMOS 394 [?]",1
53911,"STARLINK-5048 [+]",42260,"DMSP 5D-2 F13 DEB [-]",1
43185,"LEMUR-2-THENICKMOLO [+]",53165,"STARLINK-4090 [+]",1
43764,"POLAR SCOUT KODIAK [+]",45569,"STARLINK-1366 [+]",1
49149,"STARLINK-3053 [+]",58018,"ANSER-FLW2 [+]",1
53138,"STARLINK-4141 [+]",57204,"SITRO-AIS 12 (SMIRENNIY) [+]",1
54102,"STARLINK-5179 [+]",35375,"CZ-4 DEB [-]",1
47934,"GRUS-1B [+]",20436,"SPOT 2 [-]",1
49263,"CUTE [+]",53409,"STARLINK-4490 [+]",1
57004,"OBJECT A [+]",23986,"PEGASUS DEB [-]",1
45405,"STARLINK-1263 [+]",43821,"FLOCK 3S-2 [-]",1
33409,"SHIJIAN-6 03B (SJ-6 03B) [+]",53085,"STARLINK-4324 [+]",1
39417,"ZACUBE-1 (TSHEPISOSAT) [+]",29833,"FENGYUN 1C DEB [-]",1
52937,"NEUSAR [+]",53855,"STARLINK-4703 [+]",1
56508,"STARLINK-5335 [+]",17233,"ARIANE 1 DEB [-]",1
39770,"SPROUT [+]",54007,"STARLINK-5132 [+]",1
53016,"STARLINK-4283 [+]",49398,"OBJECT D [-]",1
37740,"GLOBALSTAR M088 [+]",15471,"COSMOS 1619 [?]",1
42806,"IRIDIUM 115 [+]",22405,"SL-16 DEB [-]",1
45744,"STARLINK-1500 [+]",35066,"COSMOS 2251 DEB [-]",1
49308,"ONEWEB-0382 [+]",33661,"FENGYUN 1C DEB [-]",1
49435,"STARLINK-3117 [+]",57007,"OBJECT D [+]",1
53720,"STARLINK-4642 [+]",55437,"STARLINK-5080 [P]",1
56975,"SPACEBEE-176 [+]",35732,"IRIDIUM 33 DEB [-]",1
52285,"STARLINK-3775 [+]",38784,"FENGYUN 1C DEB [-]",1
37941,"YAOGAN 13 [+]",47440,"AII-CHARLIE [+]",1
43577,"IRIDIUM 164 [+]",54501,"CZ-6A DEB [-]",1
43776,"SPAWAR-CAL-R [+]",17316,"ARIANE 1 DEB [-]",1
55832,"ONEWEB-0673 [+]",1805,"DIAMANT R/B [-]",1
43461,"GAOFEN-5 01 [+]",47302,"YAOGAN-33 [+]",1
49072,"TIANHUI 2-02B [+]",52447,"JILIN-1 GAOFEN 3D30 [+]",1
55596,"STARLINK-5729 [+]",47060,"COSMOS 2251 DEB [-]",1
56360,"STARLINK-5549 [+]",35655,"COSMOS 2251 DEB [-]",1
48326,"STARLINK-2498 [+]",14699,"COSMOS 1536 [?]",1
50992,"FLOCK 4X-8 [+]",14372,"COSMOS 1500 [?]",1
58199,"TIANHUI 5A [+]",58201,"TIANHUI 5B [+]",1
46504,"NETSAT-4 [+]",48384,"STARLINK-2601 [+]",1
52113,"STARLINK-3736 [+]",57031,"OBJECT AD [+]",1
52134,"STARLINK-3721 [+]",57031,"OBJECT AD [+]",1
55250,"OBJECT C [+]",43102,"CZ-2D DEB [-]",1
43876,"KANOPUS-V 5 [+]",51834,"JILIN-1 GAOFEN 03D16 [+]",1
54691,"JIAOTONG 5 (HEAD-2H) [+]",55024,"FLOCK 4Y-14 [+]",1
55159,"ONEWEB-0618 [+]",26446,"CZ-4B DEB [-]",1
48453,"STARLINK-2620 [+]",32235,"FENGYUN 1C DEB [-]",1
51948,"OBJECT C [+]",52178,"NUSAT-24 (KALPANA CHAWLA) [+]",1
43820,"SEAHAWK-1 [+]",56291,"STARLINK-30113 [+]",1
46154,"STARLINK-1642 [+]",27126,"PSLV DEB [-]",1
55441,"ION SCV-009 [+]",58166,"STARLINK-30789 [+]",1
43780,"MOVE-II [+]",54059,"STARLINK-5173 [+]",1
49401,"DRUMS [+]",53573,"STARLINK-4547 [+]",1
52151,"PUJIANG 2 (PJ-2) [+]",36551,"COSMOS 2251 DEB [-]",1
53635,"STARLINK-4587 [+]",52939,"POEM [?]",1
57925,"STARLINK-30452 [+]",48513,"RESURS O1 DEB [-]",1
38711,"MKA-PN 1 [+]",31838,"FENGYUN 1C DEB [-]",1
43885,"LEMUR-2-GUSTAVO [+]",27664,"XSS-10 [?]",1
57185,"OBJECT V [+]",57343,"STARLINK-6379 [+]",1
43075,"IRIDIUM 134 [+]",39654,"COSMOS 1867 COOLANT [-]",1
48434,"STARLINK-2692 [+]",57187,"SVYATOBOR 1 (RS60S) [+]",1
53876,"CHUANGXIN 16B (CX-16B) [+]",55939,"STARLINK-5918 [+]",1
55931,"STARLINK-5897 [+]",30420,"FENGYUN 1C DEB [-]",1
42956,"IRIDIUM 100 [+]",14760,"SL-8 R/B [-]",1
43784,"SNUGLITE [+]",36800,"PSLV R/B [-]",1
47945,"UNISAT-7 [+]",52449,"JILIN-1 GAOFEN 3D32 [+]",1
49206,"ONEWEB-0340 [+]",9795,"THORAD DELTA 1 DEB [-]",1
53825,"STARLINK-4751 [+]",54589,"KZ-11 R/B [-]",1
51894,"STARLINK-3595 [+]",57033,"OBJECT AF [+]",1
52831,"STARLINK-4089 [+]",56753,"TROPICS-03 [+]",1
56504,"STARLINK-5716 [+]",54037,"CZ-2C DEB [-]",1
44852,"TYVAK-0092 [+]",17911,"COSMOS 1842 [?]",1
50182,"STARLINK-3277 [+]",57323,"OBJECT AX [-]",1
54691,"JIAOTONG 5 (HEAD-2H) [+]",57744,"STARLINK-30363 [+]",1
54781,"STARLINK-5443 [+]",57011,"OBJECT H [+]",1
41854,"PROMETHEUS 2-1 [+]",53932,"STARLINK-4772 [+]",1
55948,"STARLINK-5900 [+]",87203,"UNKNOWN [-]",1
42063,"SENTINEL-2B [+]",270166,"UNKNOWN [-]",1
43885,"LEMUR-2-GUSTAVO [+]",48602,"STARLINK-2713 [+]",1
49452,"STARLINK-3150 [+]",40041,"FLOCK 1C-3 [-]",1
53693,"STARLINK-4566 [+]",87245,"UNKNOWN [-]",1
55416,"STARLINK-5624 [+]",34912,"COSMOS 2251 DEB [-]",1
36119,"WISE [X]",42776,"URSA MAIOR [+]",1
39091,"BRITE-AUSTRIA [+]",41920,"IRIDIUM 102 [+]",1
47504,"ION SCV-002 [+]",29785,"FENGYUN 1C DEB [-]",1
47794,"STARLINK-2341 [+]",40038,"FLOCK 1C-5 [-]",1
52848,"STARLINK-4202 [+]",57006,"OBJECT C [+]",1
53242,"STARLINK-4056 [+]",57023,"OBJECT V [+]",1
54181,"STARLINK-5227 [+]",47937,"OBJECT F [-]",1
41188,"ORBCOMM FM117 [+]",35147,"FENGYUN 1C DEB [-]",1
46330,"STARLINK-1710 [+]",53817,"ELECTRON KICK STAGE R/B [-]",1
53470,"STARLINK-4393 [+]",35461,"COSMOS 2251 DEB [-]",1
56130,"STARLINK-6117 [+]",34746,"COSMOS 2251 DEB [-]",1
43800,"ICEYE-X2 [+]",33313,"RAPIDEYE 5 [-]",1
49399,"Z-SAT [+]",53684,"STARLINK-4624 [+]",1
53951,"SELFIESAT [+]",13367,"LANDSAT 4 [-]",1
55380,"STARLINK-5571 [+]",57168,"OBJECT C [+]",1
