OBJECT_NAME_1,OBJECT_NAME_2,TCA
"STARLINK-2474 [+]","FENGYUN 1C DEB [-]","2023-11-15 11:15:39.213"
"STARLINK-4305 [+]","ARIANE 44L DEB [-]","2023-11-15 11:15:46.506"
"STARLINK-4362 [+]","COSMOS 2251 DEB [-]","2023-11-15 11:16:26.419"
"STARLINK-4181 [+]","OBJECT D [+]","2023-11-15 11:16:29.449"
"STARLINK-3506 [+]","IRVINE02 [-]","2023-11-15 11:17:21.931"
"STARLINK-5735 [+]","TITAN 3C TRANSTAGE DEB [-]","2023-11-15 11:19:45.156"
"STARLINK-5217 [+]","IRVINE02 [-]","2023-11-15 11:20:14.133"
"STARLINK-1799 [+]","FLOCK 1C-5 [-]","2023-11-15 11:22:43.098"
"STARLINK-1606 [+]","FLOCK 1C-3 [-]","2023-11-15 11:24:07.247"
"STARLINK-2025 [P]","STARLINK-2412 [+]","2023-11-15 11:25:16.371"
"STARLINK-3500 [+]","FENGYUN 1C DEB [-]","2023-11-15 11:25:29.519"
"STARLINK-1454 [+]","VIZARD-METEO (RS38S) [+]","2023-11-15 11:26:05.535"
"STARLINK-5137 [+]","SL-3 R/B [-]","2023-11-15 11:31:24.999"
"STARLINK-1167 [+]","CZ-4C R/B [-]","2023-11-15 11:31:31.932"
"STARLINK-5017 [+]","FENGYUN 1C DEB [-]","2023-11-15 11:32:08.175"
"STARLINK-3977 [+]","OBJECT C [+]","2023-11-15 11:32:11.468"
"STARLINK-1724 [+]","CZ-4B DEB [-]","2023-11-15 11:32:44.887"
"STARLINK-3569 [+]","OBJECT C [+]","2023-11-15 11:33:34.426"
"STARLINK-3087 [+]","UNISAT-5 [-]","2023-11-15 11:33:49.648"
"STARLINK-4599 [+]","CZ-4B DEB [-]","2023-11-15 11:34:57.944"
"STARLINK-3995 [+]","CZ-4C R/B [-]","2023-11-15 11:35:00.897"
"STARLINK-4112 [+]","IRIDIUM 33 DEB [-]","2023-11-15 11:35:51.124"
"STARLINK-3620 [+]","PSLV DEB [-]","2023-11-15 11:36:31.224"
"STARLINK-3523 [+]","FENGYUN 1C DEB [-]","2023-11-15 11:37:01.970"
"STARLINK-6148 [+]","CZ-4B DEB [-]","2023-11-15 11:39:57.306"
"STARLINK-5172 [+]","MINOTAUR 4 DEB [-]","2023-11-15 11:40:16.917"
"STARLINK-6280 [+]","OBJECT V [+]","2023-11-15 11:40:55.004"
"STARLINK-4327 [+]","STARLING 4 [+]","2023-11-15 11:42:54.417"
"STARLINK-1459 [+]","COSMOS 2251 DEB [-]","2023-11-15 11:43:43.592"
"STARLINK-6048 [+]","PSLV DEB [-]","2023-11-15 11:44:09.619"
"STARLINK-4575 [+]","RESURS O1 DEB [-]","2023-11-15 11:45:32.286"
"STARLINK-4428 [+]","OBJECT X [-]","2023-11-15 11:47:00.110"
"STARLINK-2098 [+]","NEXTSAT-2 [+]","2023-11-15 11:47:36.099"
"STARLINK-5787 [+]","COSMOS 2251 DEB [-]","2023-11-15 11:47:55.713"
"STARLINK-1402 [P]","STARLINK-2612 [+]","2023-11-15 11:48:22.355"
"STARLINK-30440 [+]","OBJECT AA [-]","2023-11-15 11:48:34.978"
"STARLINK-3079 [+]","IRIDIUM 33 DEB [-]","2023-11-15 11:49:23.445"
"STARLINK-4796 [+]","OBJECT AW [-]","2023-11-15 11:50:12.858"
"STARLINK-6208 [+]","COSMOS 2251 DEB [-]","2023-11-15 11:52:47.984"
"STARLINK-6209 [+]","YUNHAI 1-02 DEB [-]","2023-11-15 11:53:05.985"
"STARLINK-3580 [+]","VIZARD-METEO (RS38S) [+]","2023-11-15 11:53:13.344"
"STARLINK-4360 [+]","H-2A R/B [-]","2023-11-15 11:53:50.610"
"STARLINK-4531 [+]","OBJECT R [+]","2023-11-15 11:53:58.298"
"STARLINK-2042 [+]","FENGYUN 1C DEB [-]","2023-11-15 11:55:01.956"
"STARLINK-30506 [+]","FLOCK 4V-3 [-]","2023-11-15 11:55:17.096"
"STARLINK-5529 [+]","YAOGAN-39 01C [+]","2023-11-15 11:55:26.564"
"STARLINK-3766 [+]","OBJECT AJ [+]","2023-11-15 11:55:44.746"
"STARLINK-5410 [+]","OBJECT AA [+]","2023-11-15 11:57:26.622"
"STARLINK-30474 [+]","KIRARI (OICETS) [?]","2023-11-15 11:57:45.702"
"STARLINK-3728 [+]","COSMOS 2251 DEB [-]","2023-11-15 11:57:50.508"
"STARLINK-30770 [+]","COSMOS 1408 DEB [-]","2023-11-15 11:57:52.698"
"STARLINK-1683 [+]","FLOCK 1C-2 [-]","2023-11-15 11:59:19.905"
"STARLINK-4448 [+]","COSMOS 2251 DEB [-]","2023-11-15 12:00:14.152"
"STARLINK-4518 [+]","COSMOS 2251 DEB [-]","2023-11-15 12:00:47.733"
"STARLINK-1499 [P]","FENGYUN 1C DEB [-]","2023-11-15 12:01:14.906"
"STARLINK-1659 [+]","FLOCK 1C-9 [-]","2023-11-15 12:01:50.998"
"STARLINK-5403 [+]","OBJECT AS [+]","2023-11-15 12:02:52.559"
"STARLINK-1918 [+]","COSMOS 886 DEB [-]","2023-11-15 12:03:48.930"
"STARLINK-3177 [+]","NEXTSAT-2 [+]","2023-11-15 12:04:03.677"
"STARLINK-30574 [+]","FLOCK 4X-23 [-]","2023-11-15 12:04:08.694"
"STARLINK-5954 [+]","OBJECT J [+]","2023-11-15 12:05:41.374"
"STARLINK-4193 [+]","OBJECT Q [+]","2023-11-15 12:07:28.665"
"STARLINK-2052 [+]","TITAN 3C TRANSTAGE DEB [-]","2023-11-15 12:07:51.775"
"STARLINK-2641 [+]","SITRO-AIS 7 (FARTUSHNIY) [+]","2023-11-15 12:13:02.963"
"STARLINK-5415 [+]","OBJECT S [+]","2023-11-15 12:14:04.160"
"STARLINK-30613 [+]","COSMOS 1408 DEB [-]","2023-11-15 12:15:35.168"
"STARLINK-4727 [+]","OBJECT S [+]","2023-11-15 12:15:40.983"
"STARLINK-2700 [+]","STARLINK-5231 [P]","2023-11-15 12:16:08.828"
"STARLINK-1091 [+]","IRIDIUM 33 DEB [-]","2023-11-15 12:16:55.626"
"STARLINK-30438 [+]","FENGYUN 1C DEB [-]","2023-11-15 12:18:21.513"
"STARLINK-3581 [+]","HAWK-6A [+]","2023-11-15 12:18:29.971"
"STARLINK-4633 [+]","ARCCUBE 1 (RS25S) [+]","2023-11-15 12:19:11.727"
"STARLINK-30049 [+]","FLOCK 1C-9 [-]","2023-11-15 12:19:55.383"
"STARLINK-3146 [+]","STRATOSAT-TK 1 (RS52S) [+]","2023-11-15 12:20:13.256"
"STARLINK-4391 [+]","COSMOS 2251 DEB [-]","2023-11-15 12:21:10.475"
"STARLINK-3117 [+]","FENGYUN 1C DEB [-]","2023-11-15 12:21:47.584"
"STARLINK-3754 [+]","CZ-4B DEB [-]","2023-11-15 12:21:53.524"
"STARLINK-5112 [+]","STRATOSAT-TK 1 (RS52S) [+]","2023-11-15 12:22:16.430"
"STARLINK-5594 [+]","CSC-2 [+]","2023-11-15 12:22:22.985"
"STARLINK-5436 [+]","OBJECT AJ [+]","2023-11-15 12:22:52.513"
"STARLINK-6074 [+]","COSMOS 2084 [?]","2023-11-15 12:23:00.413"
"STARLINK-1109 [+]","COSMOS 2251 DEB [-]","2023-11-15 12:24:13.899"
"STARLINK-5546 [+]","FENGYUN 1C DEB [-]","2023-11-15 12:25:21.473"
"STARLINK-5885 [+]","USA 40 R/B DEB [-]","2023-11-15 12:25:26.265"
"STARLINK-2436 [+]","MINOTAUR 4 DEB [-]","2023-11-15 12:28:19.594"
"STARLINK-1821 [+]","PEGASUS R/B [-]","2023-11-15 12:28:38.175"
"STARLINK-5625 [+]","CZ-4B DEB [-]","2023-11-15 12:28:56.382"
"STARLINK-4809 [+]","OBJECT AX [-]","2023-11-15 12:29:22.488"
"STARLINK-4183 [+]","SL-8 DEB [-]","2023-11-15 12:29:31.887"
"STARLINK-1172 [+]","DMSP 5D-2 F13 DEB [-]","2023-11-15 12:30:55.444"
"STARLINK-1462 [+]","FENGYUN 1C DEB [-]","2023-11-15 12:31:14.135"
"STARLINK-5176 [+]","FENGYUN 1C DEB [-]","2023-11-15 12:31:22.065"
"STARLINK-2288 [+]","OBJECT H [+]","2023-11-15 12:31:42.913"
"STARLINK-4296 [+]","OBJECT V [+]","2023-11-15 12:33:02.594"
"STARLINK-6103 [+]","COMPASS-1 [-]","2023-11-15 12:37:44.425"
"STARLINK-30083 [P]","COSMOS 886 DEB [-]","2023-11-15 12:37:56.487"
"STARLINK-3639 [+]","NEXTSAT-2 [+]","2023-11-15 12:38:47.602"
"STARLINK-3610 [+]","OBJECT E [+]","2023-11-15 12:41:13.873"
"STARLINK-1586 [+]","PSLV R/B [-]","2023-11-15 12:43:04.431"
"STARLINK-2049 [+]","OBJECT J [-]","2023-11-15 12:43:56.978"
"STARLINK-1415 [+]","ARCCUBE 1 (RS25S) [+]","2023-11-15 12:44:17.291"
"STARLINK-4643 [+]","H-2A DEB [-]","2023-11-15 12:46:43.707"
"STARLINK-3250 [+]","COSMOS 397 DEB [-]","2023-11-15 12:46:58.735"
"STARLINK-1323 [+]","FENGYUN 1C DEB [-]","2023-11-15 12:48:18.485"
"STARLINK-4684 [+]","IRIDIUM 33 DEB [-]","2023-11-15 12:48:36.765"
"STARLINK-5488 [+]","SL-24 DEB [-]","2023-11-15 12:49:40.266"
"STARLINK-2025 [P]","STARLINK-30474 [+]","2023-11-15 12:49:45.226"
"STARLINK-4620 [+]","PEGASUS DEB [-]","2023-11-15 12:51:34.446"
"STARLINK-4331 [+]","COSMOS 2251 DEB [-]","2023-11-15 12:52:55.343"
"STARLINK-4036 [+]","FENGYUN 1C DEB [-]","2023-11-15 12:53:16.609"
"STARLINK-6065 [+]","COSMOS 1408 DEB [-]","2023-11-15 12:55:51.708"
"STARLINK-4366 [+]","TIUNGSAT-1 (MO-46) [-]","2023-11-15 12:57:08.536"
"STARLINK-1679 [+]","FENGYUN 1C DEB [-]","2023-11-15 12:57:59.263"
"STARLINK-2064 [+]","FENGYUN 1C DEB [-]","2023-11-15 12:58:58.961"
"STARLINK-4612 [+]","OBJECT D [-]","2023-11-15 12:59:50.450"
"STARLINK-1712 [+]","FENGYUN 1C DEB [-]","2023-11-15 13:00:31.956"
"STARLINK-2025 [P]","STARLINK-2412 [+]","2023-11-15 13:00:47.283"
"STARLINK-6157 [+]","CZ-4B DEB [-]","2023-11-15 13:01:07.138"
"STARLINK-4798 [+]","PEGASUS DEB [-]","2023-11-15 13:02:15.755"
"STARLINK-4510 [+]","CZ-6A DEB [-]","2023-11-15 13:02:16.088"
"STARLINK-2012 [+]","CBERS 1 DEB [-]","2023-11-15 13:02:49.980"
"STARLINK-3976 [+]","STARLINK-5231 [P]","2023-11-15 13:04:21.516"
"STARLINK-4188 [+]","COSMOS 2251 DEB [-]","2023-11-15 13:05:05.376"
"STARLINK-4010 [+]","UNKNOWN [-]","2023-11-15 13:06:51.475"
"STARLINK-6239 [+]","ARCCUBE 1 (RS25S) [+]","2023-11-15 13:07:22.159"
"STARLINK-4474 [+]","FENGYUN 1C DEB [-]","2023-11-15 13:09:28.023"
"STARLINK-5279 [+]","SL-16 DEB [-]","2023-11-15 13:09:40.312"
"STARLINK-4453 [+]","FREGAT DEB [-]","2023-11-15 13:10:23.958"
"STARLINK-1559 [+]","STRIX-BETA [+]","2023-11-15 13:11:09.282"
"STARLINK-3981 [+]","OBJECT U [+]","2023-11-15 13:11:27.623"
"STARLINK-30229 [+]","COSMOS 2251 DEB [-]","2023-11-15 13:12:09.236"
"STARLINK-5476 [+]","CZ-6A DEB [-]","2023-11-15 13:15:11.064"
"STARLINK-6219 [+]","FENGYUN 1C DEB [-]","2023-11-15 13:15:11.285"
"STARLINK-2282 [+]","NOAA 16 DEB [-]","2023-11-15 13:17:44.624"
"STARLINK-30285 [+]","RESURS O1 DEB [-]","2023-11-15 13:17:48.451"
"STARLINK-4472 [+]","FLOCK 1C-4 [-]","2023-11-15 13:18:04.546"
"STARLINK-5774 [+]","LANDSAT 5 [-]","2023-11-15 13:18:33.450"
"STARLINK-3238 [+]","CZ-11H R/B [-]","2023-11-15 13:18:57.765"
"STARLINK-6121 [+]","COSMOS 2251 DEB [-]","2023-11-15 13:20:35.931"
"STARLINK-1721 [P]","CZ-2C R/B [-]","2023-11-15 13:20:41.585"
"STARLINK-2317 [+]","FLOCK 1C-11 [-]","2023-11-15 13:21:13.693"
"STARLINK-2034 [+]","A-SEANSAT-PG1 [+]","2023-11-15 13:21:19.368"
"STARLINK-4588 [+]","FENGYUN 1C DEB [-]","2023-11-15 13:21:20.288"
"STARLINK-1275 [+]","COSMOS 397 DEB [-]","2023-11-15 13:21:39.577"
"STARLINK-5864 [+]","COSMOS 397 DEB [-]","2023-11-15 13:22:33.755"
"STARLINK-5588 [+]","IRIDIUM 82 [-]","2023-11-15 13:24:04.198"
"STARLINK-5728 [+]","FENGYUN 1C DEB [-]","2023-11-15 13:25:22.088"
"STARLINK-5967 [+]","OBJECT E [+]","2023-11-15 13:26:01.099"
"STARLINK-4622 [+]","VESTA-1 [-]","2023-11-15 13:26:32.638"
"STARLINK-3667 [+]","DMSP 5D-2 F11 DEB [-]","2023-11-15 13:26:44.818"
"STARLINK-4268 [+]","CZ-4B DEB [-]","2023-11-15 13:26:54.693"
"STARLINK-3958 [+]","FREGAT DEB [-]","2023-11-15 13:27:25.042"
"STARLINK-3282 [+]","MONITOR-3 (RS58S) [+]","2023-11-15 13:28:11.970"
"STARLINK-2397 [+]","FLOCK 1C-1 [-]","2023-11-15 13:28:14.169"
"STARLINK-3580 [+]","VIZARD-METEO (RS38S) [+]","2023-11-15 13:28:45.514"
"STARLINK-4288 [+]","HAWK-6A [+]","2023-11-15 13:28:59.800"
"STARLINK-3887 [+]","OBJECT AG [+]","2023-11-15 13:30:18.290"
"STARLINK-4740 [+]","OBJECT AA [+]","2023-11-15 13:31:16.425"
"STARLINK-3149 [+]","HAWK-6A [+]","2023-11-15 13:31:25.095"
"STARLINK-2644 [+]","FLOCK 1C-2 [-]","2023-11-15 13:32:47.424"
"STARLINK-6075 [+]","SL-24 DEB [-]","2023-11-15 13:32:55.389"
"STARLINK-5578 [+]","CSTP 1.1 (STC 1.1) [+]","2023-11-15 13:32:58.235"
"STARLINK-5643 [+]","COSMOS 2151 [?]","2023-11-15 13:33:31.135"
"STARLINK-30392 [+]","BREEZE-M DEB [-]","2023-11-15 13:33:39.219"
"STARLINK-1596 [+]","FLOCK 1C-6 [-]","2023-11-15 13:34:50.096"
"STARLINK-3571 [+]","CZ-4B DEB [-]","2023-11-15 13:35:16.132"
"STARLINK-3833 [+]","HAWK-6B [+]","2023-11-15 13:36:10.547"
"STARLINK-2240 [+]","AAC-HSI-SAT1 [+]","2023-11-15 13:36:31.939"
"STARLINK-5116 [+]","OBJECT H [+]","2023-11-15 13:37:57.464"
"STARLINK-30273 [+]","CBERS 1 DEB [-]","2023-11-15 13:38:19.016"
"STARLINK-30083 [P]","STARLINK-30445 [+]","2023-11-15 13:38:55.162"
"STARLINK-5859 [+]","CZ-4B DEB [-]","2023-11-15 13:42:35.356"
"STARLINK-3162 [+]","FENGYUN 1C DEB [-]","2023-11-15 13:42:58.237"
"STARLINK-1275 [+]","COSMOS 2251 DEB [-]","2023-11-15 13:42:59.083"
"STARLINK-3673 [+]","OBJECT H [+]","2023-11-15 13:43:08.193"
"STARLINK-3266 [+]","RESURS O1 DEB [-]","2023-11-15 13:43:09.704"
"STARLINK-3808 [+]","OBJECT F [-]","2023-11-15 13:43:33.660"
"STARLINK-5589 [+]","SL-3 R/B [-]","2023-11-15 13:44:18.029"
"STARLINK-6137 [+]","CZ-4B DEB [-]","2023-11-15 13:44:53.768"
"STARLINK-2295 [+]","THORAD AGENA D DEB [-]","2023-11-15 13:44:54.064"
"STARLINK-3870 [+]","OBJECT AV [-]","2023-11-15 13:45:01.547"
"STARLINK-3690 [+]","COSMOS 2251 DEB [-]","2023-11-15 13:45:15.547"
"STARLINK-1273 [+]","TITAN 4B DEB [-]","2023-11-15 13:45:53.802"
"STARLINK-3087 [+]","COSMOS 2251 DEB [-]","2023-11-15 13:46:25.031"
"STARLINK-1817 [+]","COSMOS 2251 DEB [-]","2023-11-15 13:50:07.123"
"STARLINK-30077 [+]","COSMOS 2251 DEB [-]","2023-11-15 13:50:07.549"
"STARLINK-3262 [+]","OBJECT Q [+]","2023-11-15 13:50:41.386"
"STARLINK-1989 [+]","FLOCK 1C-3 [-]","2023-11-15 13:52:04.797"
"STARLINK-1217 [+]","SITRO-AIS 10 (BURDAEV) [+]","2023-11-15 13:52:34.700"
"STARLINK-2607 [+]","CZ-6A DEB [-]","2023-11-15 13:52:37.202"
"STARLINK-1131 [+]","FLOCK 1C-2 [-]","2023-11-15 13:52:54.411"
"STARLINK-5747 [+]","MONITOR-3 (RS58S) [+]","2023-11-15 13:53:14.285"
"STARLINK-4683 [+]","UNKNOWN [-]","2023-11-15 13:57:08.933"
"STARLINK-5599 [+]","UPPER FREE FLYER [-]","2023-11-15 13:57:57.116"
"STARLINK-5499 [+]","FLOCK 1C-4 [-]","2023-11-15 13:58:50.125"
"STARLINK-5173 [+]","OBJECT N [+]","2023-11-15 13:59:39.795"
"STARLINK-4692 [+]","THORAD AGENA D DEB [-]","2023-11-15 14:00:36.074"
"STARLINK-6122 [+]","ION SCV-010 [+]","2023-11-15 14:00:39.352"
"STARLINK-5345 [+]","DMSP 5D-2 F13 DEB [-]","2023-11-15 14:00:54.265"
"STARLINK-3244 [+]","UNKNOWN [-]","2023-11-15 14:01:51.643"
"STARLINK-5178 [+]","OBJECT K [+]","2023-11-15 14:02:02.782"
"STARLINK-1666 [+]","HORS 2 [+]","2023-11-15 14:05:05.139"
"STARLINK-1735 [+]","COSMOS 249 DEB [-]","2023-11-15 14:05:48.160"
"STARLINK-3706 [+]","FENGYUN 1C DEB [-]","2023-11-15 14:06:37.465"
"STARLINK-1172 [+]","FTV 3502 [?]","2023-11-15 14:07:15.999"
"STARLINK-2288 [+]","OBJECT H [+]","2023-11-15 14:07:22.698"
"STARLINK-5225 [+]","PSLV DEB [-]","2023-11-15 14:07:36.483"
"STARLINK-2047 [+]","YARILO 3 [+]","2023-11-15 14:07:43.381"
"STARLINK-4555 [+]","OBJECT AJ [+]","2023-11-15 14:07:49.370"
"STARLINK-6237 [+]","SITRO-AIS 12 (SMIRENNIY) [+]","2023-11-15 14:10:26.794"
"STARLINK-5095 [+]","ASAP-S [-]","2023-11-15 14:11:45.647"
"STARLINK-4092 [+]","FENGYUN 1C DEB [-]","2023-11-15 14:11:55.098"
"STARLINK-30391 [+]","CZ-4 DEB [-]","2023-11-15 14:11:56.879"
"STARLINK-1190 [+]","UNKNOWN [-]","2023-11-15 14:12:30.579"
"STARLINK-3917 [+]","SL-8 DEB [-]","2023-11-15 14:13:46.271"
"STARLINK-2599 [+]","OBJECT P [+]","2023-11-15 14:14:45.525"
"STARLINK-4415 [+]","CZ-4B DEB [-]","2023-11-15 14:15:37.347"
"STARLINK-3389 [+]","TROPICS-03 [+]","2023-11-15 14:17:01.749"
"STARLINK-3586 [+]","OBJECT E [+]","2023-11-15 14:17:05.770"
"STARLINK-5529 [+]","YAOGAN-39 01C [+]","2023-11-15 14:17:08.555"
"STARLINK-5462 [+]","CZ-4B DEB [-]","2023-11-15 14:20:16.900"
"STARLINK-4356 [+]","FENGYUN 1C DEB [-]","2023-11-15 14:23:13.060"
"STARLINK-30310 [+]","FENGYUN 1C DEB [-]","2023-11-15 14:23:44.922"
"STARLINK-5034 [+]","COSMOS 2251 DEB [-]","2023-11-15 14:23:58.584"
"STARLINK-5008 [+]","OBJECT E [+]","2023-11-15 14:24:05.979"
"STARLINK-30068 [+]","SL-8 DEB [-]","2023-11-15 14:24:33.304"
"STARLINK-3523 [+]","SL-8 DEB [-]","2023-11-15 14:24:42.416"
"STARLINK-3910 [+]","TROPICS-06 [+]","2023-11-15 14:25:35.755"
"STARLINK-6301 [+]","COSMOS 2251 DEB [-]","2023-11-15 14:26:43.640"
"STARLINK-2604 [+]","OKEAN-2 [?]","2023-11-15 14:27:25.881"
"STARLINK-5276 [+]","SL-6 R/B(2) [-]","2023-11-15 14:30:01.592"
"STARLINK-2161 [+]","FENGYUN 1C DEB [-]","2023-11-15 14:30:57.185"
"STARLINK-5872 [+]","WT 1B [?]","2023-11-15 14:35:29.962"
"STARLINK-6288 [+]","FLOCK 1C-9 [-]","2023-11-15 14:36:15.010"
"STARLINK-30106 [+]","ELECTRON KICK STAGE R/B [-]","2023-11-15 14:36:32.341"
"STARLINK-5850 [+]","A-SEANSAT-PG1 [+]","2023-11-15 14:40:36.228"
"STARLINK-1803 [+]","OKEAN-2 [?]","2023-11-15 14:42:11.994"
"STARLINK-3081 [+]","COSMOS 921 [?]","2023-11-15 14:42:15.296"
"STARLINK-1955 [+]","ARIANE 40+3 R/B [-]","2023-11-15 14:44:32.387"
"STARLINK-3176 [+]","SITRO-AIS 12 (SMIRENNIY) [+]","2023-11-15 14:46:20.392"
"STARLINK-2564 [+]","SITRO-AIS 9 (SHCHUKIN) [+]","2023-11-15 14:47:10.727"
"STARLINK-2573 [+]","OBJECT AG [+]","2023-11-15 14:47:13.834"
"STARLINK-6107 [+]","MINOTAUR 4 DEB [-]","2023-11-15 14:49:29.264"
"STARLINK-5467 [+]","CZ-4 DEB [-]","2023-11-15 14:50:05.781"
"STARLINK-3317 [+]","PEGASUS R/B [-]","2023-11-15 14:50:24.970"
"STARLINK-4048 [+]","OBJECT AH [+]","2023-11-15 14:51:26.064"
"STARLINK-30285 [+]","RESURS O1 DEB [-]","2023-11-15 14:52:35.418"
"STARLINK-3611 [+]","FLOCK 1C-8 [-]","2023-11-15 14:53:12.882"
"STARLINK-3723 [+]","DMSP 5D-2 F11 DEB [-]","2023-11-15 14:55:23.609"
"STARLINK-2563 [+]","COSMOS 2251 DEB [-]","2023-11-15 14:55:41.800"
"STARLINK-3582 [+]","OBJECT AF [+]","2023-11-15 14:56:24.909"
"STARLINK-4321 [+]","CZ-6A DEB [-]","2023-11-15 14:56:31.016"
"STARLINK-3297 [+]","VIZARD-METEO (RS38S) [+]","2023-11-15 14:56:54.927"
"STARLINK-2456 [+]","OBJECT F [+]","2023-11-15 14:59:25.780"
"STARLINK-1612 [+]","COSMOS 1975 [?]","2023-11-15 15:00:06.583"
"STARLINK-4418 [+]","OBJECT BA [-]","2023-11-15 15:00:39.591"
"STARLINK-4579 [+]","OBJECT BA [-]","2023-11-15 15:00:39.757"
"STARLINK-2364 [+]","OBJECT F [+]","2023-11-15 15:01:21.430"
"STARLINK-1909 [+]","SITRO-AIS 12 (SMIRENNIY) [+]","2023-11-15 15:02:56.470"
"STARLINK-3916 [+]","OBJECT AB [+]","2023-11-15 15:05:38.282"
"STARLINK-5160 [+]","THOR AGENA B R/B [-]","2023-11-15 15:05:42.470"
"STARLINK-3649 [+]","FENGYUN 1C DEB [-]","2023-11-15 15:05:47.394"
"STARLINK-2709 [+]","CS2 [+]","2023-11-15 15:06:10.492"
"STARLINK-4200 [+]","OBJECT AV [-]","2023-11-15 15:09:27.553"
"STARLINK-2681 [+]","FENGYUN 1C DEB [-]","2023-11-15 15:09:56.801"
"STARLINK-30615 [+]","FLOCK 4X-23 [-]","2023-11-15 15:10:33.589"
"STARLINK-4555 [+]","UNKNOWN [-]","2023-11-15 15:11:08.855"
"STARLINK-4169 [+]","OBJECT M [+]","2023-11-15 15:11:45.743"
"STARLINK-2389 [+]","FENGYUN 1C DEB [-]","2023-11-15 15:12:40.892"
"STARLINK-3522 [+]","SITRO-AIS 10 (BURDAEV) [+]","2023-11-15 15:14:06.897"
"STARLINK-6215 [+]","SL-24 DEB [-]","2023-11-15 15:14:59.435"
"STARLINK-5199 [+]","OBJECT G [+]","2023-11-15 15:15:22.041"
"STARLINK-1113 [+]","ZORKIY 2M [+]","2023-11-15 15:15:52.406"
"STARLINK-2105 [+]","CZ-4 DEB [-]","2023-11-15 15:16:06.127"
"STARLINK-1243 [+]","NETSAT-2 [+]","2023-11-15 15:16:13.956"
"STARLINK-2693 [+]","SITRO-AIS 8 (ANOKHIN) [+]","2023-11-15 15:16:22.266"
"STARLINK-4585 [+]","UNKNOWN [-]","2023-11-15 15:16:33.230"
"STARLINK-1669 [+]","COSMOS 2251 DEB [-]","2023-11-15 15:17:20.208"
"STARLINK-4445 [+]","PVCC [+]","2023-11-15 15:17:22.667"
"STARLINK-6368 [+]","PEGASUS R/B [-]","2023-11-15 15:17:34.903"
"STARLINK-5193 [+]","UTMN 2 (RS27S) [+]","2023-11-15 15:18:45.548"
"STARLINK-4301 [P]","TIANQI-2 [?]","2023-11-15 15:18:58.305"
"STARLINK-1063 [+]","DEKART [+]","2023-11-15 15:20:09.851"
"STARLINK-4287 [+]","COSMOS 2251 DEB [-]","2023-11-15 15:21:21.111"
"STARLINK-4072 [+]","COSMOS 1975 [?]","2023-11-15 15:22:07.526"
"STARLINK-3722 [+]","COSMOS 2251 DEB [-]","2023-11-15 15:22:15.232"
"STARLINK-3082 [+]","OBJECT Z [-]","2023-11-15 15:23:13.597"
"STARLINK-30444 [+]","FENGYUN 1C DEB [-]","2023-11-15 15:24:32.012"
"STARLINK-5241 [+]","OBJECT R [+]","2023-11-15 15:24:54.115"
"STARLINK-5874 [+]","POLYTECH-UNIVERSE 3 (RS46S) [+]","2023-11-15 15:25:37.873"
"STARLINK-3550 [+]","OBJECT D [+]","2023-11-15 15:27:11.688"
"STARLINK-1498 [P]","STARLINK-1721 [P]","2023-11-15 15:27:46.382"
"STARLINK-5802 [+]","FENGYUN 1C DEB [-]","2023-11-15 15:28:33.786"
"STARLINK-6163 [+]","FENGYUN 1C DEB [-]","2023-11-15 15:29:18.423"
"STARLINK-3585 [+]","COSMOS 1953 [?]","2023-11-15 15:29:46.957"
"STARLINK-30707 [+]","FALCON 9 DEB [-]","2023-11-15 15:30:33.245"
"STARLINK-3177 [+]","CZ-4C R/B [-]","2023-11-15 15:31:01.634"
"STARLINK-4758 [+]","CZ-4C R/B [-]","2023-11-15 15:31:23.734"
"STARLINK-3690 [+]","UNKNOWN [-]","2023-11-15 15:31:31.536"
"STARLINK-5717 [+]","OBJECT F [+]","2023-11-15 15:33:10.389"
"STARLINK-2238 [+]","H-2A DEB [-]","2023-11-15 15:34:11.192"
"STARLINK-6205 [+]","PEGASUS DEB [-]","2023-11-15 15:34:34.253"
"STARLINK-1098 [+]","CUSAT 2 & FALCON 9 R/B [-]","2023-11-15 15:38:31.125"
"STARLINK-2526 [+]","PEGASUS R/B [-]","2023-11-15 15:39:19.799"
"STARLINK-5257 [+]","FENGYUN 1C DEB [-]","2023-11-15 15:39:35.361"
"STARLINK-5341 [+]","FENGYUN 1C DEB [-]","2023-11-15 15:39:39.325"
"STARLINK-30261 [+]","PSLV R/B [-]","2023-11-15 15:40:16.011"
"STARLINK-3348 [+]","SL-16 DEB [-]","2023-11-15 15:40:49.892"
"STARLINK-1441 [+]","SALSAT [+]","2023-11-15 15:41:37.565"
"STARLINK-3909 [+]","OBJECT R [-]","2023-11-15 15:42:02.924"
"STARLINK-30482 [+]","FENGYUN 1C DEB [-]","2023-11-15 15:42:54.532"
"STARLINK-4211 [+]","PSLV DEB [-]","2023-11-15 15:43:34.108"
"STARLINK-1538 [+]","AVION KALUGA 650 [+]","2023-11-15 15:43:34.934"
"STARLINK-5500 [+]","FENGYUN 1C DEB [-]","2023-11-15 15:43:35.699"
"STARLINK-4292 [+]","DELTA 1 DEB [-]","2023-11-15 15:43:48.989"
"STARLINK-4621 [+]","WT 1B [?]","2023-11-15 15:44:07.437"
"STARLINK-3457 [+]","OBJECT BA [-]","2023-11-15 15:44:08.467"
